andy_zipper|All documents|2000-11-23 20:04:00-0800|<AUN5J3FTPF1BHHWPYAZA1XUVS1V5OG1NB@zlsvr22>|Price Posting Agreement2311.doc
andy_zipper|All documents|2000-11-23 20:04:00-0800|<AUN5J3FTPF1BHHWPYAZA1XUVS1V5OG1NB@zlsvr22>|eMetraletter1A.doc
andy_zipper|All documents|2000-11-28 16:59:00-0800|<OCM3TRIQ4NSFJC2KVLR4JKZL4Z2FBFCNB@zlsvr22>|Nov-28-00.xls
andy_zipper|All documents|2000-11-29 14:27:00-0800|<HR4SACCUOGAACTDZYA3Q3AROZ40KY2NNA@zlsvr22>|Kiodex11-20-00.doc
andy_zipper|All documents|2000-11-29 19:34:00-0800|<LYYRNUWNOTYJGGGCBVJMPB0SZDM3S2ZTA@zlsvr22>|Redline1.rtf
andy_zipper|All documents|2000-11-29 19:34:00-0800|<LYYRNUWNOTYJGGGCBVJMPB0SZDM3S2ZTA@zlsvr22>|mime001.txt
andy_zipper|All documents|2000-11-29 20:08:00-0800|<C41AKOE5XGKZBSRD4HLV3O3V1JQ3FDD1A@zlsvr22>|Price Posting Agreement 29.11.2000.doc
andy_zipper|All documents|2000-11-29 22:04:00-0800|<EAQHV4IRACHUOPLWWAENWB3I33E3YQU2A@zlsvr22>|eSpdConsent.doc
andy_zipper|All documents|2000-11-30 19:37:00-0800|<P1W2WF21D12FIHO4X01TR5MVFULK2OZMB@zlsvr22>|Price Posting Agreement 30.11.2000II.doc
andy_zipper|All documents|2000-12-01 14:09:00-0800|<D04NFVZAWRTBDZ2IG2MNB1A1QDFQZI00A@zlsvr22>|Price Posting Agreement 1.12.00.doc
andy_zipper|All documents|2000-12-01 16:26:00-0800|<GLCCG0MZH5MKY3SIE0KTIB324C4ET5B0B@zlsvr22>|HS.doc
andy_zipper|All documents|2000-12-01 17:17:00-0800|<DZRE3UIZ0FEN02AEFJ0RMFAOBEIEUDYBA@zlsvr22>|amerex loi.doc
andy_zipper|All documents|2000-12-04 17:29:00-0800|<LEEPEQPOAEVQOJFCYNLD0NLTO33211KWA@zlsvr22>|Margin language draft 1.doc
andy_zipper|All documents|2000-12-06 17:26:00-0800|<LWKSMDHDSZTD3KTTJTE3KIAS3BX5TQAAB@zlsvr22>|BROKER ELECTRONIC TRANSACTION AGREEMENT 120500 no red line.doc
andy_zipper|All documents|2000-12-06 17:26:00-0800|<LWKSMDHDSZTD3KTTJTE3KIAS3BX5TQAAB@zlsvr22>|fee agreement bullet points.doc
andy_zipper|All documents|2000-12-08 16:28:00-0800|<MZWAPFR01SBESHWCXPJIE3IXLDRE15YIB@zlsvr22>|Projects - A.Maniar.doc
andy_zipper|All documents|2000-12-08 16:28:00-0800|<MZWAPFR01SBESHWCXPJIE3IXLDRE15YIB@zlsvr22>|Resume - A.Maniar.doc
andy_zipper|All documents|2000-12-08 17:44:00-0800|<IPECCTQ1NZSOOQQRTPGXL1SMILHBQY3SB@zlsvr22>|Price Posting Agreement 081200.doc
andy_zipper|All documents|2000-12-11 14:15:00-0800|<DAUBS5QUEH0ZD0QRBHWOMIEMFARFHTIOB@zlsvr22>|ClarificationsFromEnronAnswers2.doc
andy_zipper|All documents|2000-12-11 14:15:00-0800|<DAUBS5QUEH0ZD0QRBHWOMIEMFARFHTIOB@zlsvr22>|EnronTechnicalQuestions101900.doc
andy_zipper|All documents|2000-12-13 16:37:00-0800|<HNHLKSJZK0RDOX0P1PAZOCT5NX3JBQ3PB@zlsvr22>|BROKER ELECTRONIC TRANSACTION AGREEMENT 3.doc
andy_zipper|All documents|2000-12-13 17:41:00-0800|<AHAWG4E2AZWEKIHNMOZDASZ42HDYMBGRB@zlsvr22>|Broker Fee Agreement.doc
andy_zipper|All documents|2000-12-15 12:09:00-0800|<IGZTXQDN4WUJSYBDBB3J2522XTWEL5WXB@zlsvr22>|pmg loi.doc
andy_zipper|All documents|2000-12-20 17:42:00-0800|<K2SOY0N2VCQJXLIZFSSXMVEMLORPBNYHA@zlsvr22>|BROKER ELECTRONIC TRANSACTION AGREEMENT 3.doc
andy_zipper|All documents|2000-12-28 10:11:00-0800|<PTYY2ACDJ02VZSMWDVPHB2VXDLTJLAXNA@zlsvr22>|TradeSparkENW.DOC
andy_zipper|All documents|2000-12-29 11:48:00-0800|<JINLZW04CPCG0AH42R1RYZYTMCYTSP42A@zlsvr22>|True Quote-CFTC Release.doc
andy_zipper|All documents|2001-01-09 16:59:00-0800|<PENPQEPISLITOEKBTBG2XP3WB3TKGLYOB@zlsvr22>|POSTINGAGREEMENTAMENDMENT010901revised_.doc
andy_zipper|All documents|2001-01-19 09:22:00-0800|<KOOJPTLMI21IGO1AWTG4DBEVQG5SVCB1A@zlsvr22>|temp2.xls
andy_zipper|All documents|2001-01-19 10:05:00-0800|<DIIPPSWKQYEK435WLSOH1FPESTDUOVAYA@zlsvr22>|test1.xls
andy_zipper|All documents|2001-01-24 11:49:00-0800|<GW15NH11XWY54ITGAXRXIWFSBYLBZOJAA@zlsvr22>|charge schedule.doc
andy_zipper|All documents|2001-01-24 14:13:00-0800|<FNOPTFEGXMX3J5HFU40F4IVGUPBN2SH5A@zlsvr22>|charge schedule.doc
andy_zipper|All documents|2001-01-26 12:51:00-0800|<O0EJVXXVSTD5Y5I0U4KORO31OOOJUNOVA@zlsvr22>|charge schedule.doc
andy_zipper|Associate prc|2000-12-08 16:28:00-0800|<MZWAPFR01SBESHWCXPJIE3IXLDRE15YIB@zlsvr22>|Projects - A.Maniar.doc
andy_zipper|Associate prc|2000-12-08 16:28:00-0800|<MZWAPFR01SBESHWCXPJIE3IXLDRE15YIB@zlsvr22>|Resume - A.Maniar.doc
andy_zipper|Broker Client|2001-03-06 14:59:49-0800|<GYU4UXTRF4NGP4FLCS1T2OE3EUDOCUMKB@zlsvr22>|APB Energy.doc
andy_zipper|Broker Client|2001-03-06 14:59:49-0800|<GYU4UXTRF4NGP4FLCS1T2OE3EUDOCUMKB@zlsvr22>|BROKER ELECTRONIC TRANSACTION AGREEMENT .doc
andy_zipper|Broker Client|2001-03-21 19:36:06-0800|<IQFJDPERPLG2LATE2SWZP4MBIJSVZ11OB@zlsvr22>|EOL BrokerAccessAgreement 3202001.doc
andy_zipper|Broker Client|2001-03-21 19:36:06-0800|<IQFJDPERPLG2LATE2SWZP4MBIJSVZ11OB@zlsvr22>|EOL FeeAgreement 3202001.doc
andy_zipper|Broker Client|2001-04-09 14:46:20-0700|<BRFKWQUFGK5XHQC5YXR0JZVPSCS040ZLB@zlsvr22>|#1.dat
andy_zipper|Broker Client|2001-04-09 14:46:20-0700|<H0IZNZ2E5DQPUHV3ZUAI00GKL5BTFKC5A@zlsvr22>|#1.dat
andy_zipper|Broker Client|2001-04-09 14:46:20-0700|<KCE25H40SVW3QORJT0KSGFGNIIY45QOIA@zlsvr22>|#1.dat
andy_zipper|Broker Client|2001-04-10 09:40:18-0700|<P13VWFPDD5KGWRDTAEUY4N1TO0RIY5X1A@zlsvr22>|Amerex Analysis.xls
andy_zipper|Broker Client|2001-04-19 17:02:25-0700|<LVDYV155Q0TIQA3VQIYAXRSAZBGDUBHCB@zlsvr22>|Broker detail 4-19-2001.xls
andy_zipper|Broker Client|2001-04-23 17:42:49-0700|<CMPLFUMW4VVSKZHD2D0G3IPY5BYK1YOMB@zlsvr22>|Broker detail 4-23-01.xls
andy_zipper|Broker Client|2001-04-24 17:46:45-0700|<BH0HE1OUDFMLUVXFE3ZXBCOTPILKKNIWB@zlsvr22>|Broker detail 4-24-01.xls
andy_zipper|Broker Client|2001-04-25 17:20:08-0700|<ITNMRMSZ42HX5NLN22WTDH4DR2LY1BASB@zlsvr22>|Broker detail 4-25-01.xls
andy_zipper|Broker Client|2001-04-26 16:50:07-0700|<BL0VPISPZF2AWHU2FUKD03F5WQRHF3IJA@zlsvr22>|Broker detail 4-26-01.xls
andy_zipper|Broker Client|2001-04-27 17:02:32-0700|<IFBKZ34NCY0YBK0CPA3ACQNWCKIXNQRKB@zlsvr22>|Broker detail 4-27-01 .xls
andy_zipper|Broker Client|2001-05-11 16:08:57-0700|<KEYKHDMOVKJVZJQBRVHOTBBHWHVFJFYUA@zlsvr22>|Broker detail 5-11-01.xls
andy_zipper|Broker Client|2001-05-22 10:30:07-0700|<JL0Y3XY1A2VORDN01JIIXXHU0Q1FNQSMA@zlsvr22>|Broker detail 5-21-01.xls
andy_zipper|Broker Client|2001-05-29 17:06:25-0700|<HISYXGUIP250WEZP2B0PFH2DGHJDR3UJA@zlsvr22>|Broker detail 5-29-01.xls
andy_zipper|Broker Client|2001-05-30 16:44:43-0700|<CJEIKCLX3ASZ1VSAX2ISJ0WAQXZUNPZEB@zlsvr22>|Broker detail 5-30-01.xls
andy_zipper|Broker Client|2001-05-31 16:43:41-0700|<LCK51MNUHYVRKMEYCKUKE0KZZ0QUZUXPA@zlsvr22>|Broker detail 5-31-01.xls
andy_zipper|Broker Client|2001-06-01 16:23:11-0700|<CLEEKFPLUQMZP13U3FYKKBQQPR4KLFXZB@zlsvr22>|Broker detail 6-1-01.xls
andy_zipper|Broker Client|2001-06-06 16:50:50-0700|<HW43TRXZ0WZ34NPK1V3SVCZZ0UGAQJIKB@zlsvr22>|Broker & Exchange Detail 6-6-01.xls
andy_zipper|Discussion threads|2000-11-23 20:04:00-0800|<AUN5J3FTPF1BHHWPYAZA1XUVS1V5OG1NB@zlsvr22>|Price Posting Agreement2311.doc
andy_zipper|Discussion threads|2000-11-23 20:04:00-0800|<AUN5J3FTPF1BHHWPYAZA1XUVS1V5OG1NB@zlsvr22>|eMetraletter1A.doc
andy_zipper|Discussion threads|2000-11-28 16:59:00-0800|<OCM3TRIQ4NSFJC2KVLR4JKZL4Z2FBFCNB@zlsvr22>|Nov-28-00.xls
andy_zipper|Discussion threads|2000-11-29 14:27:00-0800|<HR4SACCUOGAACTDZYA3Q3AROZ40KY2NNA@zlsvr22>|Kiodex11-20-00.doc
andy_zipper|Discussion threads|2000-11-29 19:34:00-0800|<LYYRNUWNOTYJGGGCBVJMPB0SZDM3S2ZTA@zlsvr22>|Redline1.rtf
andy_zipper|Discussion threads|2000-11-29 19:34:00-0800|<LYYRNUWNOTYJGGGCBVJMPB0SZDM3S2ZTA@zlsvr22>|mime001.txt
andy_zipper|Discussion threads|2000-11-30 19:37:00-0800|<P1W2WF21D12FIHO4X01TR5MVFULK2OZMB@zlsvr22>|Price Posting Agreement 30.11.2000II.doc
andy_zipper|Discussion threads|2000-12-01 14:09:00-0800|<D04NFVZAWRTBDZ2IG2MNB1A1QDFQZI00A@zlsvr22>|Price Posting Agreement 1.12.00.doc
andy_zipper|Discussion threads|2000-12-01 16:26:00-0800|<GLCCG0MZH5MKY3SIE0KTIB324C4ET5B0B@zlsvr22>|HS.doc
andy_zipper|Discussion threads|2000-12-01 17:17:00-0800|<DZRE3UIZ0FEN02AEFJ0RMFAOBEIEUDYBA@zlsvr22>|amerex loi.doc
andy_zipper|Discussion threads|2000-12-04 17:29:00-0800|<LEEPEQPOAEVQOJFCYNLD0NLTO33211KWA@zlsvr22>|Margin language draft 1.doc
andy_zipper|Discussion threads|2000-12-06 17:26:00-0800|<LWKSMDHDSZTD3KTTJTE3KIAS3BX5TQAAB@zlsvr22>|BROKER ELECTRONIC TRANSACTION AGREEMENT 120500 no red line.doc
andy_zipper|Discussion threads|2000-12-06 17:26:00-0800|<LWKSMDHDSZTD3KTTJTE3KIAS3BX5TQAAB@zlsvr22>|fee agreement bullet points.doc
andy_zipper|Discussion threads|2000-12-08 16:28:00-0800|<MZWAPFR01SBESHWCXPJIE3IXLDRE15YIB@zlsvr22>|Projects - A.Maniar.doc
andy_zipper|Discussion threads|2000-12-08 16:28:00-0800|<MZWAPFR01SBESHWCXPJIE3IXLDRE15YIB@zlsvr22>|Resume - A.Maniar.doc
andy_zipper|Discussion threads|2000-12-08 17:44:00-0800|<IPECCTQ1NZSOOQQRTPGXL1SMILHBQY3SB@zlsvr22>|Price Posting Agreement 081200.doc
andy_zipper|Discussion threads|2000-12-11 14:15:00-0800|<DAUBS5QUEH0ZD0QRBHWOMIEMFARFHTIOB@zlsvr22>|ClarificationsFromEnronAnswers2.doc
andy_zipper|Discussion threads|2000-12-11 14:15:00-0800|<DAUBS5QUEH0ZD0QRBHWOMIEMFARFHTIOB@zlsvr22>|EnronTechnicalQuestions101900.doc
andy_zipper|Discussion threads|2000-12-13 16:37:00-0800|<HNHLKSJZK0RDOX0P1PAZOCT5NX3JBQ3PB@zlsvr22>|BROKER ELECTRONIC TRANSACTION AGREEMENT 3.doc
andy_zipper|Discussion threads|2000-12-13 17:41:00-0800|<AHAWG4E2AZWEKIHNMOZDASZ42HDYMBGRB@zlsvr22>|Broker Fee Agreement.doc
andy_zipper|Discussion threads|2000-12-15 12:09:00-0800|<IGZTXQDN4WUJSYBDBB3J2522XTWEL5WXB@zlsvr22>|pmg loi.doc
andy_zipper|Discussion threads|2000-12-20 17:42:00-0800|<K2SOY0N2VCQJXLIZFSSXMVEMLORPBNYHA@zlsvr22>|BROKER ELECTRONIC TRANSACTION AGREEMENT 3.doc
andy_zipper|Discussion threads|2000-12-28 10:11:00-0800|<PTYY2ACDJ02VZSMWDVPHB2VXDLTJLAXNA@zlsvr22>|TradeSparkENW.DOC
andy_zipper|Discussion threads|2000-12-29 11:48:00-0800|<JINLZW04CPCG0AH42R1RYZYTMCYTSP42A@zlsvr22>|True Quote-CFTC Release.doc
andy_zipper|Discussion threads|2001-01-09 16:59:00-0800|<PENPQEPISLITOEKBTBG2XP3WB3TKGLYOB@zlsvr22>|POSTINGAGREEMENTAMENDMENT010901revised_.doc
andy_zipper|Discussion threads|2001-01-19 09:22:00-0800|<KOOJPTLMI21IGO1AWTG4DBEVQG5SVCB1A@zlsvr22>|temp2.xls
andy_zipper|Discussion threads|2001-01-19 10:05:00-0800|<DIIPPSWKQYEK435WLSOH1FPESTDUOVAYA@zlsvr22>|test1.xls
andy_zipper|Discussion threads|2001-01-24 11:49:00-0800|<GW15NH11XWY54ITGAXRXIWFSBYLBZOJAA@zlsvr22>|charge schedule.doc
andy_zipper|Discussion threads|2001-01-24 14:13:00-0800|<FNOPTFEGXMX3J5HFU40F4IVGUPBN2SH5A@zlsvr22>|charge schedule.doc
andy_zipper|Discussion threads|2001-01-26 12:51:00-0800|<O0EJVXXVSTD5Y5I0U4KORO31OOOJUNOVA@zlsvr22>|charge schedule.doc
andy_zipper|Emetra|2000-11-23 20:04:00-0800|<AUN5J3FTPF1BHHWPYAZA1XUVS1V5OG1NB@zlsvr22>|Price Posting Agreement2311.doc
andy_zipper|Emetra|2000-11-23 20:04:00-0800|<AUN5J3FTPF1BHHWPYAZA1XUVS1V5OG1NB@zlsvr22>|eMetraletter1A.doc
andy_zipper|Emetra|2000-11-29 20:08:00-0800|<C41AKOE5XGKZBSRD4HLV3O3V1JQ3FDD1A@zlsvr22>|Price Posting Agreement 29.11.2000.doc
andy_zipper|Emetra|2000-11-30 19:37:00-0800|<P1W2WF21D12FIHO4X01TR5MVFULK2OZMB@zlsvr22>|Price Posting Agreement 30.11.2000II.doc
andy_zipper|Emetra|2000-12-01 14:09:00-0800|<D04NFVZAWRTBDZ2IG2MNB1A1QDFQZI00A@zlsvr22>|Price Posting Agreement 1.12.00.doc
andy_zipper|Emetra|2000-12-08 17:44:00-0800|<IPECCTQ1NZSOOQQRTPGXL1SMILHBQY3SB@zlsvr22>|Price Posting Agreement 081200.doc
andy_zipper|HS|2001-03-01 16:32:45-0800|<IOCLV2D4MU1IAU4JRGR1K3GHP3I15ZAZA@zlsvr22>|EOL JVproposal.225.ppt
andy_zipper|HS|2001-03-05 17:41:00-0800|<CYE5D4YK2OTMKZ1QVHM3KG0YJPJ4RBBUB@zlsvr22>|HS-KRoad.doc
andy_zipper|HS|2001-03-12 08:45:03-0800|<B341ZEHIJNFX4BEXNVRBXBI52H0VSUJRA@zlsvr22>|John Applegate.vcf
andy_zipper|HS|2001-03-30 19:17:59-0800|<NMEOSJZDBXPMZIBUQ2HMWXYK4KEBTLCEB@zlsvr22>|Letter Agreement - HoustonStreetEnron.DOC
andy_zipper|HS|2001-03-30 19:17:59-0800|<NMEOSJZDBXPMZIBUQ2HMWXYK4KEBTLCEB@zlsvr22>|Letter Agreement - HoustonStreetEnron1.clean.DOC
andy_zipper|HS|2001-03-30 19:17:59-0800|<NMEOSJZDBXPMZIBUQ2HMWXYK4KEBTLCEB@zlsvr22>|Letter Agreement - HoustonStreetEnronFINAL.DOC
andy_zipper|HS|2001-04-02 13:56:24-0700|<BYFVFQPBQFISHFAUOOM23B04ZFKPXBCNA@zlsvr22>|John Applegate.vcf
andy_zipper|HS|2001-05-31 09:21:38-0700|<LWKIDXMVBUYCAKAQV21MJWBLKFTA2K4FA@zlsvr22>|Success-TradeLog.xls
andy_zipper|HS|2001-05-31 09:21:38-0700|<LWKIDXMVBUYCAKAQV21MJWBLKFTA2K4FA@zlsvr22>|XMLClientResult_adams.xml
andy_zipper|HS|2001-05-31 09:21:38-0700|<LWKIDXMVBUYCAKAQV21MJWBLKFTA2K4FA@zlsvr22>|XMLClientResult_arizona.xml
andy_zipper|HS|2001-05-31 09:21:38-0700|<LWKIDXMVBUYCAKAQV21MJWBLKFTA2K4FA@zlsvr22>|XMLClientResult_avista.xml
andy_zipper|HS|2001-05-31 09:21:38-0700|<LWKIDXMVBUYCAKAQV21MJWBLKFTA2K4FA@zlsvr22>|XMLClientResult_bptrader.xml
andy_zipper|HS|2001-05-31 09:21:38-0700|<LWKIDXMVBUYCAKAQV21MJWBLKFTA2K4FA@zlsvr22>|xml_dtd_oil_power.dtd
andy_zipper|HS|2001-05-31 15:08:07-0700|<EKZLIQFFOH0OUOUKTIFTF1M4FU225F2PB@zlsvr22>|#1.dat
andy_zipper|HS|2001-05-31 15:08:07-0700|<K0UII0KCQHNLFMSMFOEHD4KQ1GPUOBNHB@zlsvr22>|#1.dat
andy_zipper|Hs|2000-12-01 16:26:00-0800|<GLCCG0MZH5MKY3SIE0KTIB324C4ET5B0B@zlsvr22>|HS.doc
andy_zipper|Inbox|2001-05-22 06:52:49-0700|<OV11YKMQCK2ANJ341JJ4LK3HWHU4COLZB@zlsvr22>|Nymex 18.05.01.doc
andy_zipper|Inbox|2001-05-22 07:00:41-0700|<JDOWXKABJ3334GNYHOMZMZJ1C3G4ZJQZA@zlsvr22>|Nymex 18.05.01.doc
andy_zipper|Inbox|2001-05-31 22:34:11-0700|<CDPLOZMWXTUPFCDPNF0VOMPJCQPCPMBZA@zlsvr22>|EOL Content - Community 06-01-2001.opx
andy_zipper|Inbox|2001-05-31 22:34:11-0700|<CDPLOZMWXTUPFCDPNF0VOMPJCQPCPMBZA@zlsvr22>|EOL Marketing Americas  06-01-2001.opx
andy_zipper|Inbox|2001-05-31 22:34:11-0700|<CDPLOZMWXTUPFCDPNF0VOMPJCQPCPMBZA@zlsvr22>|EOL Operations- Europe  06-01-2001.opx
andy_zipper|Inbox|2001-05-31 22:34:11-0700|<CDPLOZMWXTUPFCDPNF0VOMPJCQPCPMBZA@zlsvr22>|EOL Origination 06-01-2001.opx
andy_zipper|Inbox|2001-05-31 22:34:11-0700|<CDPLOZMWXTUPFCDPNF0VOMPJCQPCPMBZA@zlsvr22>|EnronOnline LLC 06-01-2001.opx
andy_zipper|Inbox|2001-06-04 07:55:03-0700|<PAS2FWJP2DB3104MDB4ZPSVIEUIEMJPPA@zlsvr22>|#1.dat
andy_zipper|Inbox|2001-06-04 10:49:39-0700|<H5RYZY1QZ1HAULKGJDRU0LF2UQ5UL21LB@zlsvr22>|Non-Exempt EE Scorecard.xls
andy_zipper|Inbox|2001-06-04 16:47:56-0700|<C4KRPRUSDOUG14KIYRRJQDNMS0JEJ4WMA@zlsvr22>|Broker detail 6-4-01.xls
andy_zipper|Inbox|2001-06-04 17:33:16-0700|<IJPP1ZSE5JQSZ4GGX2Q43XGZESK5DIRJB@zlsvr22>|xls.dat
andy_zipper|Inbox|2001-06-05 07:36:29-0700|<GTFONHBDVE4SFV3PLMS3TNENMY4IUC3QB@zlsvr22>|Guadarrama.dat
andy_zipper|Inbox|2001-06-05 07:36:29-0700|<GTFONHBDVE4SFV3PLMS3TNENMY4IUC3QB@zlsvr22>|Michael.vcf
andy_zipper|Inbox|2001-06-05 14:22:47-0700|<DWDDS5FDAMLWJHLJIFEQJYW5SXA32FNWB@zlsvr22>|Guadarrama.dat
andy_zipper|Inbox|2001-06-05 14:22:47-0700|<DWDDS5FDAMLWJHLJIFEQJYW5SXA32FNWB@zlsvr22>|Johnson.dat
andy_zipper|Inbox|2001-06-05 14:22:47-0700|<DWDDS5FDAMLWJHLJIFEQJYW5SXA32FNWB@zlsvr22>|Michael.vcf
